GEOID,YEAR,IncomeG,RentG,HHs
13121007805,2016,Med Income,High Burden,0
13121007805,2016,Med Income,Low Burden,71
13121007805,2016,Med Income,Med Burden,28
13121007805,2017,High Income,High Burden,0
13121007805,2017,High Income,Low Burden,23
13121007805,2017,High Income,Med Burden,0
13121007805,2017,Low Income,High Burden,239
13121007805,2017,Low Income,Low Burden,178
13121007805,2017,Low Income,Med Burden,122
13121007805,2017,Med Income,High Burden,0
13121007805,2017,Med Income,Low Burden,124
13121007805,2017,Med Income,Med Burden,47
13121007806,2014,High Income,High Burden,0
13121007806,2014,High Income,Low Burden,0
13121007806,2014,High Income,Med Burden,0
13121007806,2014,Low Income,High Burden,455
13121007806,2014,Low Income,Low Burden,74
13121007806,2014,Low Income,Med Burden,327
13121007806,2014,Med Income,High Burden,0
13121007806,2014,Med Income,Low Burden,174
13121007806,2014,Med Income,Med Burden,85
13121007806,2015,High Income,High Burden,0
13121007806,2015,High Income,Low Burden,0
13121007806,2015,High Income,Med Burden,0
13121007806,2015,Low Income,High Burden,444
13121007806,2015,Low Income,Low Burden,162
13121007806,2015,Low Income,Med Burden,257
13121007806,2015,Med Income,High Burden,0
13121007806,2015,Med Income,Low Burden,300
13121007806,2015,Med Income,Med Burden,18
13121007806,2016,High Income,High Burden,0
13121007806,2016,High Income,Low Burden,0
13121007806,2016,High Income,Med Burden,0
13121007806,2016,Low Income,High Burden,384
13121007806,2016,Low Income,Low Burden,149
13121007806,2016,Low Income,Med Burden,340
13121007806,2016,Med Income,High Burden,0
13121007806,2016,Med Income,Low Burden,329
13121007806,2016,Med Income,Med Burden,86
13121007806,2017,High Income,High Burden,0
13121007806,2017,High Income,Low Burden,0
13121007806,2017,High Income,Med Burden,0
13121007806,2017,Low Income,High Burden,272
13121007806,2017,Low Income,Low Burden,171
13121007806,2017,Low Income,Med Burden,253
13121007806,2017,Med Income,High Burden,0
13121007806,2017,Med Income,Low Burden,271
13121007806,2017,Med Income,Med Burden,104
13121007807,2014,High Income,High Burden,0
13121007807,2014,High Income,Low Burden,21
13121007807,2014,High Income,Med Burden,0
13121007807,2014,Low Income,High Burden,204
13121007807,2014,Low Income,Low Burden,71
13121007807,2014,Low Income,Med Burden,106
13121007807,2014,Med Income,High Burden,0
13121007807,2014,Med Income,Low Burden,21
13121007807,2014,Med Income,Med Burden,21
13121007807,2015,High Income,High Burden,0
13121007807,2015,High Income,Low Burden,49
13121007807,2015,High Income,Med Burden,0
13121007807,2015,Low Income,High Burden,193
13121007807,2015,Low Income,Low Burden,73
13121007807,2015,Low Income,Med Burden,99
13121007807,2015,Med Income,High Burden,0
13121007807,2015,Med Income,Low Burden,73
13121007807,2015,Med Income,Med Burden,23
13121007807,2016,High Income,High Burden,0
13121007807,2016,High Income,Low Burden,51
13121007807,2016,High Income,Med Burden,0
13121007807,2016,Low Income,High Burden,264
13121007807,2016,Low Income,Low Burden,87
13121007807,2016,Low Income,Med Burden,107
13121007807,2016,Med Income,High Burden,0
13121007807,2016,Med Income,Low Burden,65
13121007807,2016,Med Income,Med Burden,31
13121007807,2017,High Income,High Burden,0
13121007807,2017,High Income,Low Burden,48
13121007807,2017,High Income,Med Burden,0
13121007807,2017,Low Income,High Burden,222
13121007807,2017,Low Income,Low Burden,115
13121007807,2017,Low Income,Med Burden,106
13121007807,2017,Med Income,High Burden,0
13121007807,2017,Med Income,Low Burden,75
13121007807,2017,Med Income,Med Burden,39
13121007808,2014,High Income,High Burden,0
13121007808,2014,High Income,Low Burden,21
13121007808,2014,High Income,Med Burden,0
13121007808,2014,Low Income,High Burden,387
13121007808,2014,Low Income,Low Burden,132
13121007808,2014,Low Income,Med Burden,244
13121007808,2014,Med Income,High Burden,0
13121007808,2014,Med Income,Low Burden,157
13121007808,2014,Med Income,Med Burden,0
13121007808,2015,High Income,High Burden,0
13121007808,2015,High Income,Low Burden,11
13121007808,2015,High Income,Med Burden,0
13121007808,2015,Low Income,High Burden,451
13121007808,2015,Low Income,Low Burden,141
13121007808,2015,Low Income,Med Burden,244
13121007808,2015,Med Income,High Burden,0
13121007808,2015,Med Income,Low Burden,155
13121007808,2015,Med Income,Med Burden,0
13121007808,2016,High Income,High Burden,0
13121007808,2016,High Income,Low Burden,37
13121007808,2016,High Income,Med Burden,0
13121007808,2016,Low Income,High Burden,458
13121007808,2016,Low Income,Low Burden,124
13121007808,2016,Low Income,Med Burden,284
13121007808,2016,Med Income,High Burden,0
13121007808,2016,Med Income,Low Burden,161
13121007808,2016,Med Income,Med Burden,0
13121007808,2017,High Income,High Burden,0
13121007808,2017,High Income,Low Burden,38
13121007808,2017,High Income,Med Burden,0
13121007808,2017,Low Income,High Burden,473
13121007808,2017,Low Income,Low Burden,154
13121007808,2017,Low Income,Med Burden,241
13121007808,2017,Med Income,High Burden,0
13121007808,2017,Med Income,Low Burden,157
13121007808,2017,Med Income,Med Burden,0
13121007900,2014,High Income,High Burden,0
13121007900,2014,High Income,Low Burden,125
13121007900,2014,High Income,Med Burden,0
13121007900,2014,Low Income,High Burden,134
13121007900,2014,Low Income,Low Burden,0
13121007900,2014,Low Income,Med Burden,43
13121007900,2014,Med Income,High Burden,0
13121007900,2014,Med Income,Low Burden,104
13121007900,2014,Med Income,Med Burden,90
13121007900,2015,High Income,High Burden,0
13121007900,2015,High Income,Low Burden,167
13121007900,2015,High Income,Med Burden,0
13121007900,2015,Low Income,High Burden,73
13121007900,2015,Low Income,Low Burden,0
13121007900,2015,Low Income,Med Burden,99
13121007900,2015,Med Income,High Burden,0
13121007900,2015,Med Income,Low Burden,77
13121007900,2015,Med Income,Med Burden,115
13121007900,2016,High Income,High Burden,0
13121007900,2016,High Income,Low Burden,199
13121007900,2016,High Income,Med Burden,0
13121007900,2016,Low Income,High Burden,120
13121007900,2016,Low Income,Low Burden,0
13121007900,2016,Low Income,Med Burden,90
13121007900,2016,Med Income,High Burden,0
13121007900,2016,Med Income,Low Burden,26
13121007900,2016,Med Income,Med Burden,127
13121007900,2017,High Income,High Burden,0
13121007900,2017,High Income,Low Burden,248
13121007900,2017,High Income,Med Burden,0
13121007900,2017,Low Income,High Burden,133
13121007900,2017,Low Income,Low Burden,61
13121007900,2017,Low Income,Med Burden,54
13121007900,2017,Med Income,High Burden,0
13121007900,2017,Med Income,Low Burden,101
13121007900,2017,Med Income,Med Burden,155
13121008000,2014,High Income,High Burden,0
13121008000,2014,High Income,Low Burden,114
13121008000,2014,High Income,Med Burden,0
13121008000,2014,Low Income,High Burden,292
13121008000,2014,Low Income,Low Burden,14
13121008000,2014,Low Income,Med Burden,45
13121008000,2014,Med Income,High Burden,0
13121008000,2014,Med Income,Low Burden,143
13121008000,2014,Med Income,Med Burden,9
13121008000,2015,High Income,High Burden,0
13121008000,2015,High Income,Low Burden,136
13121008000,2015,High Income,Med Burden,0
13121008000,2015,Low Income,High Burden,257
13121008000,2015,Low Income,Low Burden,15
13121008000,2015,Low Income,Med Burden,46
13121008000,2015,Med Income,High Burden,0
13121008000,2015,Med Income,Low Burden,138
13121008000,2015,Med Income,Med Burden,18
13121008000,2016,High Income,High Burden,0
13121008000,2016,High Income,Low Burden,141
13121008000,2016,High Income,Med Burden,0
13121008000,2016,Low Income,High Burden,208
13121008000,2016,Low Income,Low Burden,17
13121008000,2016,Low Income,Med Burden,40
13121008000,2016,Med Income,High Burden,0
13121008000,2016,Med Income,Low Burden,203
13121008000,2016,Med Income,Med Burden,17
13121008000,2017,High Income,High Burden,0
13121008000,2017,High Income,Low Burden,127
13121008000,2017,High Income,Med Burden,0
13121008000,2017,Low Income,High Burden,279
13121008000,2017,Low Income,Low Burden,17
13121008000,2017,Low Income,Med Burden,30
13121008000,2017,Med Income,High Burden,0
13121008000,2017,Med Income,Low Burden,223
13121008000,2017,Med Income,Med Burden,8
13121008101,2014,High Income,High Burden,0
13121008101,2014,High Income,Low Burden,0
13121008101,2014,High Income,Med Burden,0
13121008101,2014,Low Income,High Burden,43
13121008101,2014,Low Income,Low Burden,9
13121008101,2014,Low Income,Med Burden,19
13121008101,2014,Med Income,High Burden,0
13121008101,2014,Med Income,Low Burden,16
13121008101,2014,Med Income,Med Burden,4
13121008101,2015,High Income,High Burden,0
13121008101,2015,High Income,Low Burden,0
13121008101,2015,High Income,Med Burden,0
13121008101,2015,Low Income,High Burden,42
13121008101,2015,Low Income,Low Burden,11
13121008101,2015,Low Income,Med Burden,9
13121008101,2015,Med Income,High Burden,0
13121008101,2015,Med Income,Low Burden,21
13121008101,2015,Med Income,Med Burden,6
13121008101,2016,High Income,High Burden,0
13121008101,2016,High Income,Low Burden,0
13121008101,2016,High Income,Med Burden,0
13121008101,2016,Low Income,High Burden,45
13121008101,2016,Low Income,Low Burden,4
13121008101,2016,Low Income,Med Burden,4
13121008101,2016,Med Income,High Burden,0
13121008101,2016,Med Income,Low Burden,17
13121008101,2016,Med Income,Med Burden,8
13121008101,2017,High Income,High Burden,0
13121008101,2017,High Income,Low Burden,0
13121008101,2017,High Income,Med Burden,0
13121008101,2017,Low Income,High Burden,36
13121008101,2017,Low Income,Low Burden,18
13121008101,2017,Low Income,Med Burden,5
13121008101,2017,Med Income,High Burden,7
13121008101,2017,Med Income,Low Burden,29
13121008101,2017,Med Income,Med Burden,0
13121008102,2014,High Income,High Burden,0
13121008102,2014,High Income,Low Burden,44
13121008102,2014,High Income,Med Burden,0
13121008102,2014,Low Income,High Burden,536
13121008102,2014,Low Income,Low Burden,192
13121008102,2014,Low Income,Med Burden,420
13121008102,2014,Med Income,High Burden,0
13121008102,2014,Med Income,Low Burden,260
13121008102,2014,Med Income,Med Burden,131
13121008102,2015,High Income,High Burden,0
13121008102,2015,High Income,Low Burden,46
13121008102,2015,High Income,Med Burden,0
13121008102,2015,Low Income,High Burden,601
13121008102,2015,Low Income,Low Burden,258
13121008102,2015,Low Income,Med Burden,398
13121008102,2015,Med Income,High Burden,0
13121008102,2015,Med Income,Low Burden,327
13121008102,2015,Med Income,Med Burden,46
13121008102,2016,High Income,High Burden,0
13121008102,2016,High Income,Low Burden,30
13121008102,2016,High Income,Med Burden,0
13121008102,2016,Low Income,High Burden,605
13121008102,2016,Low Income,Low Burden,319
13121008102,2016,Low Income,Med Burden,475
13121008102,2016,Med Income,High Burden,0
13121008102,2016,Med Income,Low Burden,313
13121008102,2016,Med Income,Med Burden,76
13121008102,2017,High Income,High Burden,0
13121008102,2017,High Income,Low Burden,57
13121008102,2017,High Income,Med Burden,0
13121008102,2017,Low Income,High Burden,652
13121008102,2017,Low Income,Low Burden,339
13121008102,2017,Low Income,Med Burden,510
13121008102,2017,Med Income,High Burden,0
13121008102,2017,Med Income,Low Burden,297
13121008102,2017,Med Income,Med Burden,91
13121008201,2014,High Income,High Burden,0
13121008201,2014,High Income,Low Burden,67
13121008201,2014,High Income,Med Burden,0
13121008201,2014,Low Income,High Burden,341
13121008201,2014,Low Income,Low Burden,94
13121008201,2014,Low Income,Med Burden,308
13121008201,2014,Med Income,High Burden,0
13121008201,2014,Med Income,Low Burden,117
13121008201,2014,Med Income,Med Burden,21
13121008201,2015,High Income,High Burden,0
13121008201,2015,High Income,Low Burden,0
13121008201,2015,High Income,Med Burden,0
13121008201,2015,Low Income,High Burden,348
13121008201,2015,Low Income,Low Burden,106
13121008201,2015,Low Income,Med Burden,351
13121008201,2015,Med Income,High Burden,0
13121008201,2015,Med Income,Low Burden,223
13121008201,2015,Med Income,Med Burden,37
13121008201,2016,High Income,High Burden,0
13121008201,2016,High Income,Low Burden,56
13121008201,2016,High Income,Med Burden,0
13121008201,2016,Low Income,High Burden,232
13121008201,2016,Low Income,Low Burden,117
13121008201,2016,Low Income,Med Burden,296
13121008201,2016,Med Income,High Burden,0
13121008201,2016,Med Income,Low Burden,245
13121008201,2016,Med Income,Med Burden,45
13121008201,2017,High Income,High Burden,0
13121008201,2017,High Income,Low Burden,51
13121008201,2017,High Income,Med Burden,0
13121008201,2017,Low Income,High Burden,304
13121008201,2017,Low Income,Low Burden,120
13121008201,2017,Low Income,Med Burden,250
13121008201,2017,Med Income,High Burden,0
13121008201,2017,Med Income,Low Burden,239
13121008201,2017,Med Income,Med Burden,109
13121008202,2014,High Income,High Burden,0
13121008202,2014,High Income,Low Burden,0
13121008202,2014,High Income,Med Burden,0
13121008202,2014,Low Income,High Burden,194
13121008202,2014,Low Income,Low Burden,55
13121008202,2014,Low Income,Med Burden,95
13121008202,2014,Med Income,High Burden,0
13121008202,2014,Med Income,Low Burden,69
13121008202,2014,Med Income,Med Burden,0
13121008202,2015,High Income,High Burden,0
13121008202,2015,High Income,Low Burden,22
13121008202,2015,High Income,Med Burden,0
13121008202,2015,Low Income,High Burden,166
13121008202,2015,Low Income,Low Burden,49
13121008202,2015,Low Income,Med Burden,74
13121008202,2015,Med Income,High Burden,0
13121008202,2015,Med Income,Low Burden,92
13121008202,2015,Med Income,Med Burden,0
13121008202,2016,High Income,High Burden,0
13121008202,2016,High Income,Low Burden,15
13121008202,2016,High Income,Med Burden,0
13121008202,2016,Low Income,High Burden,199
13121008202,2016,Low Income,Low Burden,62
13121008202,2016,Low Income,Med Burden,65
13121008202,2016,Med Income,High Burden,0
13121008202,2016,Med Income,Low Burden,82
13121008202,2016,Med Income,Med Burden,15
13121008202,2017,High Income,High Burden,0
13121008202,2017,High Income,Low Burden,14
13121008202,2017,High Income,Med Burden,0
13121008202,2017,Low Income,High Burden,201
13121008202,2017,Low Income,Low Burden,26
13121008202,2017,Low Income,Med Burden,78
13121008202,2017,Med Income,High Burden,0
13121008202,2017,Med Income,Low Burden,69
13121008202,2017,Med Income,Med Burden,13
13121008301,2014,High Income,High Burden,0
13121008301,2014,High Income,Low Burden,14
13121008301,2014,High Income,Med Burden,0
13121008301,2014,Low Income,High Burden,238
13121008301,2014,Low Income,Low Burden,7
13121008301,2014,Low Income,Med Burden,119
13121008301,2014,Med Income,High Burden,0
13121008301,2014,Med Income,Low Burden,105
13121008301,2014,Med Income,Med Burden,56
13121008301,2015,High Income,High Burden,0
13121008301,2015,High Income,Low Burden,15
13121008301,2015,High Income,Med Burden,0
13121008301,2015,Low Income,High Burden,256
13121008301,2015,Low Income,Low Burden,0
13121008301,2015,Low Income,Med Burden,157
13121008301,2015,Med Income,High Burden,0
13121008301,2015,Med Income,Low Burden,96
13121008301,2015,Med Income,Med Burden,64
13121008301,2016,High Income,High Burden,0
13121008301,2016,High Income,Low Burden,6
13121008301,2016,High Income,Med Burden,0
13121008301,2016,Low Income,High Burden,206
13121008301,2016,Low Income,Low Burden,16
13121008301,2016,Low Income,Med Burden,158
13121008301,2016,Med Income,High Burden,0
13121008301,2016,Med Income,Low Burden,101
13121008301,2016,Med Income,Med Burden,56
13121008301,2017,High Income,High Burden,0
13121008301,2017,High Income,Low Burden,7
13121008301,2017,High Income,Med Burden,0
13121008301,2017,Low Income,High Burden,196
13121008301,2017,Low Income,Low Burden,19
13121008301,2017,Low Income,Med Burden,182
13121008301,2017,Med Income,High Burden,0
13121008301,2017,Med Income,Low Burden,65
13121008301,2017,Med Income,Med Burden,29
